Date,CARZ,CGW,CIBR,COPX,GDX,GLD,IAI,IBB,ICLN,IGV,IHI,ITA,IYT,IYZ,KIE,KRE,MOO,OIH,PAVE,PBJ,PBS,PDBC,PPH,REM,SKYY,SMH,SRVR,TAN,TLT,VAW,XHB,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY,XOP,XRT
2025-04-01,0.0074835069917771335,0.004848223885877134,0.008253953007982151,0.006910665744146005,-0.0036981344665230065,-0.0019782303576065807,0.0024980670176606434,-0.027052387291678137,0.006129598389550406,0.014945520429056725,-0.0038211559676927243,0.007250217413398818,-0.0012494354788409323,0.003285864319038101,0.002973758094755974,-0.007563754340893514,0.0016202660281265935,0.015221951505517861,0.006891152446007132,0.007178587366644562,0.006829893400993825,0.0014672945304301521,-0.020694233410357588,-0.003564998093194216,0.011444763088388932,0.004823425286271554,0.005792128765054416,0.011162185253026147,0.008665507925895488,0.002965956356131283,0.003095980865150061,0.0037216991571120683,0.0006221011884743888,0.005885538071655816,-0.0012046489701643681,0.005645814942314198,0.007313178106294949,0.0014694680846289998,0.0007170180817288596,0.002536532571438155,-0.01828643221137527,0.010432527628533972,0.005618300125998621,0.011579126250795602
2025-04-02,0.010213725230787007,0.006075809291925305,0.014640961543064712,-0.006100654411339113,-0.0008734334449755909,0.0020516615880092903,0.016161135993786102,0.018884606673508886,0.005221957277031564,0.01328606014500422,0.0056703880529056505,0.0036961406545548137,0.015950005740179574,0.00436685074887766,0.006753441608269073,0.014179385486439378,-0.003676465938333595,0.0007892781377656366,0.016846470455410545,0.006911429923707413,0.004575458139574495,0.005860796662195966,0.0055223238294530574,-0.00134176144309206,0.016150852459391407,0.0075297416583757215,0.009146326033479868,0.009090931609783803,-0.0006556345936811203,0.009769165686537296,0.016666712669548556,0.008227033754008906,0.0035229420040090442,0.0013828786046308217,0.008241231534614757,0.00940756224802941,0.007404222876415734,-0.002934337863224723,0.00477557207998025,0.0046804364793118225,0.006697331566686282,0.01899553405553811,0.009815015445046482,0.022034648290643277
2025-04-03,-0.0647059097753474,-0.007992938544231443,-0.049340520381592534,-0.06905373488817967,-0.0008740290606895629,-0.006038278082531101,-0.062495591435749454,-0.023661202156149308,0.012121130063081909,-0.053430939346728046,-0.025704763937485886,-0.04522538457325198,-0.08573189767745215,-0.04021742834627906,-0.020942450660948908,-0.10328553494819814,-0.020221376544158787,-0.11073151106659351,-0.06626977407281787,-0.010725005000123078,-0.055508742555154256,-0.04005819504445951,-0.003698802204639473,-0.024182672073184475,-0.07870940008648153,-0.08650561804179291,-0.012420212948479614,-0.023487758816869486,0.004593582625188608,-0.04748457906952597,-0.07083585918231916,-0.0451671285490296,-0.044605020823440755,-0.07850844721450867,-0.04924243297310815,-0.05411502297981552,-0.06824797490341761,0.005763287334812128,-0.029942978179714697,-0.006295525611684005,-0.00810807711028616,-0.060400444082277516,-0.10684109239669193,-0.08063835321132407
2025-04-04,-0.06741359961382987,-0.04619511745642135,-0.06087805318345052,-0.10247254646445436,-0.08836399215181756,-0.02339226273628292,-0.07383601887296354,-0.053558416854891044,-0.05132583742370078,-0.061525965261990834,-0.06382979139070277,-0.08438219776505751,-0.044444484708890064,-0.0607776390378294,-0.07453205801286467,-0.039953260456085715,-0.061313628141676624,-0.12270403997983492,-0.04629874938810086,-0.04423236968561095,-0.06756520945900901,-0.03717756551179674,-0.056249219155046326,-0.049105074024412776,-0.06280993429105353,-0.0755228936977107,-0.05030592606337447,-0.04843496547699022,0.01088726783052496,-0.06105183269948822,0.01143539555420503,-0.06259035584718209,-0.057278748733230356,-0.09199912189465842,-0.07318094915166029,-0.06285259608748839,-0.06587103425514229,-0.04340410064075362,-0.04556598255849309,-0.055625963265342415,-0.05484532882861071,-0.04313449382369672,-0.10673029011589397,-0.011877625077956977
2025-04-07,-0.009694326935790198,-0.030035692604941877,0.0029544405931671847,-0.011019212411124912,-0.0055181988646105795,-0.02148580630415131,-0.00863392200466584,-0.008108601551769401,-0.03065819310232476,-0.0006150436639710266,0.00690901515075093,0.0036212266284898487,-0.004932965827616154,0.0016077312025581936,-0.02853022633435942,0.0002029711470712403,-0.015567366896086288,-0.008085933562844372,-0.002035003128277313,-0.007940121580920168,-0.009082143610637639,-0.014972424395439887,-0.018595687276583117,-0.04488404509594934,0.004629609383751454,0.022676981691908127,-0.02791697937922888,-0.041897476441634995,-0.03015617000539339,-0.012337686610625065,-0.031011129637441792,-0.016050382890437254,0.001375623267231063,-0.00647531300574411,-0.0024887485790225927,-0.004663333534912106,0.005976890510882571,-0.011598255715508765,-0.024127367201707717,-0.015295904939229499,-0.005987532377014215,-0.011816770158954437,-0.0043107817011512894,-0.005547921885619367
2025-04-08,-0.03809329440448117,-0.005999553910862265,-0.0043320021724715385,-0.03311668642866494,0.0012063011319931594,0.005443793790763651,-0.0066742552225639296,-0.03605549909558092,-0.017674381706106912,-0.013538442758413427,-0.020043207758826842,0.01178200712939681,-0.022308767072758195,-0.015650023327057005,-0.0031598153942977714,-0.009336198821159325,-0.018421887180710805,-0.04546552229591638,-0.016020953635348945,-0.012805910077454685,-0.01546887187694368,-0.023200012300509054,-0.01955556073599707,-0.01970715213764551,-0.018433183195375236,-0.02677123494352407,-0.023195860805582447,-0.05926994525213225,-0.01887830904776666,-0.030134412804458277,-0.03555937277838572,-0.030797290392268195,-0.013966775657459518,-0.0231310330637714,-0.0038558042996418296,-0.008263142632037201,-0.020331453070269734,-0.015473856506484474,-0.024723683305431732,-0.004087758606392988,-0.011080532507856788,-0.02375028593200923,-0.04084701253355982,-0.03750181649618756
2025-04-09,0.132522208340361,0.04672889651177159,0.10181003814167244,0.11875804077418639,0.08409638966958588,0.03699125081478161,0.09455910128027956,0.059007365858084526,0.050189292115828676,0.11653145552186817,0.07131001098410028,0.09046594740534042,0.11227806955219255,0.06196484974365912,0.06414317438898132,0.0782626272476894,0.06660021096320423,0.12937165495515446,0.0941385734792044,0.05350941703297307,0.12436966059217158,0.04095007716654786,0.028741357123586386,0.056701105181719,0.1202772439788462,0.17160330336412133,0.062193792172579476,0.07452933444232612,0.005885731040433884,0.08826758339264584,0.07754341757847216,0.08738391318823768,0.08835482850732612,0.07744649067630727,0.07536440159448099,0.08881644306378944,0.13425696308232626,0.03876874809427511,0.05744319612961535,0.03940359748523159,0.043465092188705645,0.1088805091049494,0.11608282879661957,0.09386575952394538
2025-04-10,-0.058409843037604214,-0.00427824108009589,-0.026062263686743026,-0.04377688718558137,0.048455092105345265,0.0244235794430141,-0.03600834279661125,-0.04627829088372115,-0.016230828721249146,-0.033523299492831504,-0.03869961573603542,-0.01835414434211602,-0.04298271909660922,-0.018042125092424643,-0.020150749167750948,-0.061371813946167975,-0.014481451434749881,-0.0877256297005169,-0.03354976055082681,-0.008795052713815199,-0.04171634251955192,-0.015735654596621407,-0.033237042972602326,-0.06731704460080623,-0.04350429612099116,-0.06934495011505659,-0.017743177980015012,-0.0454057412081762,-0.027568380605353937,-0.03141138599947424,-0.03400346516466912,-0.03194650404021726,-0.03456373906800425,-0.06532292099357151,-0.02794828686912998,-0.02579676544982601,-0.04655159412211429,0.0005043981731565061,-0.021167853941807757,-0.007503088807286562,-0.02788969190620083,-0.039071246472809906,-0.08220504396586492,-0.027524303624410607
2025-04-11,0.025518652567354083,0.022790953202121544,0.014596150418045406,0.06283667581050922,0.05363585215034039,0.019086664805096243,0.022210155763355166,0.0337634729772458,0.034830359801836686,0.008209031125089972,0.010556400688558787,0.01380199185953801,0.006294690988342788,0.008600392472842833,0.009120275377159759,-0.0028340937677961975,0.029546555279953424,0.03754685793796808,0.016797251836977,0.011313224477270678,0.02230085618320743,0.014388485790251648,0.021549710119458387,0.006799134980352672,0.004694314055674997,0.025992492978354154,0.018786232567229888,0.0382021918078308,0.005438530404570097,0.027970903621487686,0.010294317544860876,0.02967506022035238,0.008508338695993878,0.024811530882146604,0.016554104164237637,0.01765315687669089,0.020476443148288004,0.012602418043458075,0.01406962882247531,0.01220174721091638,0.01467854288076742,0.009686011270368278,0.030462680720972024,0.0036324027890310973
2025-04-14,0.01598217414777836,0.012602713741372451,0.0030370506094088423,0.02308563375138628,0.00643861402611412,-0.005705977012200658,0.012839124373843047,0.028556734563091046,0.008857410175616032,0.0089450279356591,0.010446194922661745,0.011803360870910273,0.011327138864512643,0.008139644051148975,0.017189467113534862,0.017458360717859556,0.011817050087143288,0.001474261981322167,0.009361193202043872,0.011625295215725417,0.004525545189274283,-0.0015760611088262433,0.015485957994537003,0.024415533468163275,0.0024920101676677575,0.0014902531362224192,0.014184266148939306,0.03354979539006475,0.007135567368984352,0.011548563371347464,0.005916640442061638,0.012049742466722302,0.006683412456289561,0.0035492560802492523,0.01028493052725632,0.010424183359310168,0.009125301525638507,0.017050405917457212,0.022096676763944112,0.017950641555234848,0.012201191279619827,0.002899010571267846,-0.0007437389075704015,0.006484896080338753
2025-04-15,0.011150877870109266,0.00270568905566293,0.009561759358839295,-0.003852535697232984,0.010195886478438165,0.005232379352138938,0.00375030393614173,-0.003740653369233904,-0.0017558778843641543,0.012616423489480999,-0.007359365981292387,-0.0037118169277304824,-0.004847950780644261,0.005766950940728988,-0.0029617057619262255,0.016959307856700745,-0.005460388892538859,-0.0015194882065336923,-0.004909987414947414,-0.008672921664617195,0.0053982173703130965,-0.002367745305325797,-0.002281652762985531,0.005070981351990245,0.008285814573557593,0.0064977047810279576,0.005944158180592796,-0.012565399923080256,0.003542369730335837,-0.005624769798253215,-0.007733440314330431,-0.007855639505995882,0.0025033205260887037,-0.0015157300346367863,0.002545138633184063,-0.004961457875700348,0.003647038247804435,-0.008443531651985858,0.0015082635138026212,-0.00012868017270217802,-0.006135242616339909,-0.007200278979652697,-0.00502372079346991,-0.015732712677580585
2025-04-16,-0.039385557852774755,-0.0017988556615087248,-0.017679549527295557,0.0,0.02731056301046042,0.0325408102664011,-0.021745702443285997,-0.017188119609882202,-0.00439758689285541,-0.024132831797748833,0.0,-0.004324437672665105,-0.018981984554869213,-0.020260004866084036,-0.006989372480036504,-0.00019623793865319872,-0.003202620524256239,0.004898198673595866,-0.012883670495675847,-0.005686880139488593,-0.025192123866884852,0.011867059277845371,-0.011192561155370262,-0.012108867424633685,-0.017154578275512256,-0.04223336642701536,-0.0010428269671145518,-0.016260197134486898,0.005579418358684363,-0.008344994110514814,-0.022722216519220684,-0.00779414691175051,-0.02692434973418112,0.008222642957317117,-0.015654864454408113,-0.013692070331937534,-0.034745348131745235,-0.010736706772963789,-0.0005019317483050401,-0.009011279069989109,-0.01016772996860138,-0.02466909188530031,0.018139314322481725,-0.011569575980028501
2025-04-17,0.015990222864930903,0.01027205978787138,-0.007391886679852133,0.004143533321614212,-0.01907152131378631,-0.004390692094044635,0.009243031181639605,0.004244869687619612,0.017667958526070393,-0.004025834986047028,0.004942550991140715,-0.0007349670053592439,0.021232873872203406,0.00468205453801307,-0.002111488864977029,0.009026732822719374,0.010709900227942715,0.03563486609679334,0.005553957102216955,0.013418409557083955,0.0066492132545084015,0.007818615010108054,0.022151896647591318,0.018386039698536916,-0.0034490157817949063,-0.009364584738639326,0.017397384780091008,0.011857704800960267,-0.00883232692643987,0.0057043626352168975,0.020442486897453316,0.006857868244803278,0.006471112189281536,0.022584757995069094,0.0025790520577753107,0.005456597033919319,-0.005414973696971526,0.021332303915861717,0.015821153242472796,0.010262327293590001,-0.005869960008961006,0.006296041406452568,0.027918119749145154,0.024179865389806432
2025-04-21,-0.021388208361149297,-0.010167617413895602,-0.025093107595104636,-0.0005500257787459661,0.01453268815378661,0.03093558529908469,-0.023842012651785094,-0.008876501336908538,-0.004340326376489734,-0.030950372896695888,-0.016862746731991396,-0.02066197117261337,-0.02129444710946482,-0.026796088017423836,-0.02839010554282595,-0.013224373578721638,-0.007568926102649032,-0.026777562345124517,-0.025131167956229716,-0.00868250188511177,-0.016355687236989214,-0.007757958519182151,-0.0088117698653708,-0.015546632006013028,-0.033455635690204155,-0.02441180022398526,-0.016415893045086838,-0.019531223012811627,-0.01747973356661181,-0.017128146143530976,-0.02245450248507297,-0.015232292825232863,-0.022503058093013117,-0.026134923343983152,-0.021436097862404302,-0.022426254712019866,-0.0258217445542136,-0.009527304018180582,-0.020766420732668434,-0.023659508434409005,-0.02155118336126216,-0.026698961008448374,-0.030197457992079957,-0.013232996705886957
2025-04-22,0.002474162116504308,0.021625447835688316,0.018100304923691413,0.026424303145084593,-0.02768106484079913,-0.014195668551963636,0.034891894442982574,0.027209104879173607,0.020924080408234902,0.026814442876922584,0.017151976161963844,-0.0020483362985309617,0.014562315925504388,0.013168317536593976,0.03393832704935229,0.032124494420189276,0.02028679444557513,0.0030049438312316212,0.02634553701066622,0.021020481342776565,0.028326953817959577,0.0023455302818640167,0.018380630218536975,0.03667862951939371,0.025933152068992937,0.021668519342020298,0.014255922537940613,0.04491125475213731,0.00558138486587878,0.02456853381253632,0.0380587123794951,0.023390451689105918,0.02608306303543695,0.025450345090928472,0.033077618181867274,0.017470890295086416,0.02437723116683088,0.014181853039186176,0.02044944187264308,0.02726191287385893,0.018782359238769697,0.03164312342027653,0.02459698773365515,0.0239256104018577
2025-04-23,0.05429859060984876,0.001411229269900005,0.02250848328348698,0.023330627088111067,-0.029862574631575378,-0.023978630729734163,0.010189492546457624,0.013036653022093336,-0.01878734153758821,0.030756659515437823,0.013349716497956132,0.027914614982654795,0.008780868257248553,0.012603421966511652,0.006670152797450646,0.022531999132367808,0.004335470580493217,-0.01825665973231061,0.01849312375331169,0.0032167117527279743,0.02202026808130242,-0.007020279485096537,0.0012976569869160848,0.0054052184527744185,0.03469062584272331,0.03652949862518762,-0.003771018693286776,-0.019410726465780903,0.009713210350041024,0.004070923188934428,-0.0015185280712756155,0.0012288486811740107,0.016025586477323772,-0.0018430075530244672,0.011874522565940238,0.012517038317282347,0.02899295849798289,-0.005715027876450618,0.001236920350613735,0.004230867591586307,0.0049606325092754755,0.02234635075150715,0.003326678483880796,0.0023811976639616095
2025-04-24,0.016192073848327215,0.015501167768563695,0.032062567544369314,0.03590146486330004,0.021136840146441793,0.014556277018207942,0.02581026877194148,0.01803272670918954,0.02175804260630887,0.04943136482750221,0.026174477238621874,0.017438766667173367,0.022597830399297525,0.014002381339411007,0.0026155640619871523,0.016806723909610577,0.013545680783088931,0.02970623673825412,0.029539284902288188,-0.002137598463717749,0.029592497284000263,0.007855466697090696,0.014255363107393837,0.006842724681483725,0.04282934410292194,0.05057562986088082,0.009979409093267444,0.025097174319388627,0.010535970523700033,0.02204951578542924,0.024986353433376296,0.021600260732623333,0.020015167701088243,0.016001967552903285,0.01110646839711582,0.02242652522124078,0.03731571535550837,-0.008805071983856716,0.0029651933484333703,0.001531943204299946,0.012230283135544529,0.019913771614052722,0.010574429755334736,0.016481120607274358
2025-04-25,0.014782170884972246,-0.0010408136199510087,0.009428131129134654,-0.008601119863621443,-0.01909162855859481,-0.010841679678267213,0.004121204119737154,-0.007890431936771747,0.009369749119339188,0.016738253638083345,0.00489858629329043,0.01223337893187093,-0.020952607106826115,0.003835785759567223,-0.016521778729665204,-0.009182729175589932,-0.0013217783275203399,0.0015281382527336795,-0.0010529994166443846,-0.0032134319285781476,0.011392181475761154,0.002338294958125875,0.008131136647539616,0.012136042576287087,0.012840670761552264,0.014356117530045731,0.011584391486231027,0.030344798647124138,0.007366245089335033,-0.006358026452477961,-0.007843075764158991,-0.007448283844024184,0.006291987329153148,-0.0018172348704746932,-0.00476688303021755,-7.757164649946358e-05,0.014798254924457632,-0.002591168000455557,-0.0014781651856839995,-0.003059199888120645,0.004803891116905046,0.01797958359232532,0.005409217113869769,0.0002922261128412984
2025-04-28,0.019674613328109603,0.005903774888655677,0.0033685619880732265,-0.0025515353136513763,0.012702363774198089,0.01424210344049559,-0.0007919937357677709,0.01136176517997356,0.006751032302528159,0.00126630555595586,-0.00016804456132746282,0.006398257812794128,0.0033438823521019234,0.009935053261187043,0.0072502466087671635,0.005931381517040979,0.007058929580988638,-0.00702791204009845,-0.0005270546966102962,-0.003438633276562575,3.339786501332931e-05,-0.004665603142624208,0.007604459328211632,0.01726602248045972,0.0030968710844254677,-0.0062273555221386,0.0030312079146035398,-0.0030119895504356897,0.006299939498417784,0.003390800957653095,0.0017092166599370628,0.001815467751498101,0.003815199961617166,0.007039566738628711,0.0031236434577919248,0.003333090280558615,-0.00163084402317204,-0.0033399361794528293,0.006168300373009972,0.006137274249610858,0.003984084724907744,0.0003541975084535576,0.01164229798627936,0.0027743845349856855
2025-04-29,0.0016696426735940406,0.007422799414305015,0.014649788216746007,-0.0028141497239728697,-0.01921916291443604,-0.009738925467677184,0.011890208410936909,0.0010431766977960777,-0.0008381998317249506,0.012858360624153242,0.004371243688586324,0.004559426118552423,0.00533240653011946,0.010593968086019645,0.005969032849314715,0.009028952626447095,0.0045267487832536535,0.0031196898626812963,0.005536637335332939,0.009057662137835543,0.0029726109128569433,-0.012499979682947138,0.015323076296794191,0.009901092530309574,0.008200660507553081,-0.0017090123151339842,0.017797213162769054,-0.006042306131046837,0.008384601277853898,0.008012135063941717,0.00138634338546062,0.008336410860603882,0.007284707973990612,-0.0028924317311717074,0.01037996231970384,0.006489514628481796,0.004660527547534654,0.008315842746317248,0.008092221888583717,0.007751916491406385,0.004906135274881596,0.0070824513560456825,-0.006887486745375093,0.0048057006847710415
2025-04-30,-0.022226336497519372,0.009424210730900384,0.0007520268609986225,-0.03001526257828302,0.01093230095712916,-0.007482221012837353,0.003204600192849627,0.014669382352242133,-0.012583870946975995,-0.00031216212042872726,0.0008369627442388339,0.0030685172831581564,0.008287811323336891,0.008985405386959355,-0.001745141265584782,-0.011504777287751566,0.0017445510767366557,-0.029568698272108174,0.006292542982235805,0.010044845449114437,0.004505300293865977,-0.015822876333827396,0.007546042311040058,-0.006069069038305952,-0.004114835456227595,0.0047078296053917335,0.016166242212090287,-0.04154006836308388,-0.008093037789292157,0.002919811879618317,0.008519608266511547,0.00515227632718096,0.00031432007564347053,-0.026955253522646383,0.0018491400109303946,0.007215294682336282,0.004160628311902226,0.0072624293106753335,0.00462161614643275,-0.0050440804325170285,0.008543902885399524,-0.009092250653934819,-0.028092389712472077,-0.004347863320010803
